event,team_number,match_number,team_alliance,team_position,field_position,auto_high_cubes,auto_mid_cubes,auto_hybrid_cubes,auto_high_cones,auto_mid_cones,auto_hybrid_cones,auto_balance,auto_dock,auto_mobility,teleop_high_cubes,teleop_mid_cubes,teleop_hybrid_cubes,teleop_high_cones,teleop_mid_cones,teleop_hybrid_cones,teleop_shuttle,teleop_defend,end_balance,end_dock,end_park,end_num_on_station,no_show,broke_down,summary_notes,timestamp
PCH Champs,8575,60,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,null,2023-04-07 15:54:05
PCH Champs,6023,60,blue,3,Center,1,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,0,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 15:54:19
PCH Champs,3490,60,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,4,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,null,2023-04-07 15:54:21
PCH Champs,3489,61,red,2,Center,0,0,1,0,0,0,TRUE,FALSE,FALSE,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:03
PCH Champs,6712,61,red,1,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,Struggle sometimes with intaking,2023-04-07 16:02:36
PCH Champs,4188,61,red,3,Lane,1,0,0,0,1,0,FALSE,FALSE,TRUE,0,1,0,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:11
PCH Champs,1648,61,blue,3,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Something was going on with there arm and claw,2023-04-07 16:03:00
PCH Champs,1311,61,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,bro done fell overðŸ’€ðŸ’€ðŸ’€,2023-04-07 16:02:16
PCH Champs,1261,61,blue,0,Center,0,0,0,1,0,0,TRUE,FALSE,TRUE,0,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:09
PCH Champs,7538,62,red,2,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:08:05
PCH Champs,1746,62,red,1,Center,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,Very good cycle time,2023-04-07 16:08:24
PCH Champs,2815,62,red,3,Center,0,0,1,0,0,0,TRUE,TRUE,TRUE,0,0,4,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:08:12
PCH Champs,5293,62,blue,3,Lane,0,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:08:25
PCH Champs,6829,62,blue,2,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,they lost commaðŸ˜±,2023-04-07 16:08:25
PCH Champs,5109,62,blue,1,Bump,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:08:13
PCH Champs,2415,63,red,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,3,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,null,2023-04-07 16:15:42
PCH Champs,4701,63,red,1,Bump,0,0,0,0,0,1,FALSE,FALSE,TRUE,0,0,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,Struggle to intake pieces but decent shuttle,2023-04-07 16:16:08
PCH Champs,8080,63,red,3,Center,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Didn't move,2023-04-07 16:15:55
PCH Champs,281,63,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,3,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:15:51
PCH Champs,8137,63,blue,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:16:08
PCH Champs,9293,63,blue,0,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:15:39
PCH Champs,1758,64,red,2,Center,0,0,0,0,1,0,TRUE,FALSE,FALSE,0,1,0,0,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:22:07
PCH Champs,4509,64,red,1,Bump,0,0,0,2,0,0,FALSE,FALSE,TRUE,1,0,2,1,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,Tried to let teamate balanve but failed,2023-04-07 16:22:27
PCH Champs,9260,64,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:22:17
PCH Champs,343,64,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,2,2,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:22:09
PCH Champs,6341,64,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:22:12
PCH Champs,7451,64,blue,1,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 16:22:10
PCH Champs,3635,65,red,2,Lane,0,1,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:28:59
PCH Champs,6366,65,red,1,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,0,1,1,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 16:29:07
PCH Champs,5900,65,red,3,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,1,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:29:07
PCH Champs,8736,65,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:29:02
PCH Champs,8866,65,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,3,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:29:02
PCH Champs,1414,65,blue,1,Center,0,0,0,1,0,0,TRUE,FALSE,TRUE,0,0,0,2,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:29:00
PCH Champs,3815,66,red,2,Center,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:40:56
PCH Champs,832,66,red,1,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,4,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:41:02
PCH Champs,4451,66,red,3,Center,1,0,0,0,0,0,TRUE,TRUE,TRUE,1,0,0,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:40:56
PCH Champs,4112,66,blue,3,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Arm and claw didn't work,2023-04-07 16:41:07
PCH Champs,6919,66,blue,2,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:41:16
PCH Champs,1771,66,blue,1,Lane,1,0,0,1,0,0,FALSE,FALSE,TRUE,1,1,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,someone to consider,2023-04-07 16:41:07
PCH Champs,5293,67,red,2,Bump,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,,2023-04-07 16:48:51
PCH Champs,2974,67,red,2,Center,1,0,0,0,0,0,FALSE,TRUE,TRUE,0,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:48:47
PCH Champs,1287,67,red,1,Bump,FALSE,FALSE,TRUE,2,1,0,0,2,0,1,FALSE,FALSE,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,2023-04-07 16:48:34
PCH Champs,1102,67,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,1,0,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:48:24
PCH Champs,6340,67,blue,1,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,4,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,Missed some placements in late game,2023-04-07 16:49:16
PCH Champs,8575,68,blue,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:57:21
PCH Champs,281,68,blue,1,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,1,0,2,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,Attempted to get extra cube to score in last 10 seconds. didnt work,2023-04-07 16:58:02
PCH Champs,3344,68,red,2,Bump,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,0,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:57:49
PCH Champs,5109,68,red,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:57:32
PCH Champs,2815,68,red,1,Bump,TRUE,FALSE,FALSE,2,0,0,4,0,0,1,TRUE,FALSE,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,null,2023-04-07 16:57:38
PCH Champs,3490,68,red,3,Center,0,0,1,0,0,0,FALSE,TRUE,FALSE,0,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,null,2023-04-07 16:58:42
PCH Champs,1758,69,blue,0,Center,0,0,0,0,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,half way through something malfunctioned and they had to switch to defense ,2023-04-07 17:05:49
PCH Champs,1311,69,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,3,FALSE,FALSE,,2023-04-07 17:04:49
PCH Champs,1746,69,blue,1,Bump,1,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0,2,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,Got stuck for a few seconds on grid. couldnt balance in time,2023-04-07 17:05:18
PCH Champs,8137,69,red,1,Lane,TRUE,FALSE,FALSE,2,0,0,2,0,0,0,FALSE,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,null,2023-04-07 17:05:04
PCH Champs,6023,69,red,3,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,2,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:05:02
PCH Champs,9260,69,red,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Flipped over.,2023-04-07 17:07:08
PCH Champs,9293,70,blue,0,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,null,2023-04-07 17:11:14
PCH Champs,1261,70,blue,1,Center,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,1,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,Couldnt balance in time,2023-04-07 17:11:29
PCH Champs,8865,70,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Tipped over,2023-04-07 17:10:50
PCH Champs,7538,70,red,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 17:11:32
PCH Champs,6341,70,red,1,Center,TRUE,FALSE,FALSE,2,0,0,0,4,0,0,FALSE,FALSE,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,null,2023-04-07 17:11:15
PCH Champs,4112,71,blue,0,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,2,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:18:22
PCH Champs,343,71,blue,1,Bump,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,5,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 17:18:35
PCH Champs,8080,71,red,3,Lane,0,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Stopped working,2023-04-07 17:18:28
PCH Champs,1648,71,red,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,1,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,,2023-04-07 17:18:29
PCH Champs,3815,71,red,1,Center,FALSE,FALSE,TRUE,0,0,0,1,0,0,0,FALSE,FALSE,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,null,2023-04-07 17:18:22
PCH Champs,1683,72,blue,0,Bump,1,0,0,1,0,0,FALSE,FALSE,TRUE,1,3,0,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 17:26:05
PCH Champs,3489,72,blue,3,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 17:27:18
PCH Champs,4451,72,blue,1,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,1,1,0,1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Really good. love the team that made This,2023-04-07 17:26:33
PCH Champs,3635,72,red,3,Center,0,0,0,0,0,0,TRUE,FALSE,TRUE,0,1,1,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 17:26:00
PCH Champs,8736,72,red,2,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,4,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 17:26:07
PCH Champs,342,72,red,1,Bump,TRUE,FALSE,FALSE,2,0,0,5,0,0,0,TRUE,FALSE,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,null,2023-04-07 17:26:04
PCH Champs,6919,73,red,3,Center,1,0,0,0,0,0,FALSE,FALSE,FALSE,1,0,1,2,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Very good cycle times,2023-04-07 17:36:34
PCH Champs,1287,73,red,2,Lane,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,1,2,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,attemptes to get another piece in late game,2023-04-07 17:36:59
PCH Champs,4509,73,red,1,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,2,1,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Good performance and great team work good autonimous accurate and intellect ,2023-04-07 17:37:11
PCH Champs,1771,73,blue,3,Lane,1,0,0,1,0,0,FALSE,FALSE,TRUE,0,3,0,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 17:36:29
PCH Champs,4533,73,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Something wrong with arm and claw,2023-04-07 17:37:27
PCH Champs,2974,73,blue,1,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,0,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 17:36:37
PCH Champs,6712,74,red,3,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,1,0,2,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,Improved intake consitency,2023-04-07 17:44:26
PCH Champs,832,74,red,2,Bump,0,0,0,1,0,0,FALSE,FALSE,FALSE,1,0,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Struggled with getting a piece. flipped teammate back up after tilting over,2023-04-07 17:44:35
PCH Champs,4189,74,red,1,Center,1,0,0,0,0,0,TRUE,TRUE,TRUE,0,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,TRUE,But got saved by their teammate the minute after,2023-04-07 17:45:27
PCH Champs,6340,74,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,0,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,They tipped over,2023-04-07 17:44:16
PCH Champs,4515,74,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:44:17
PCH Champs,6366,74,blue,0,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:44:04
PCH Champs,4188,75,red,3,Center,0,0,0,0,1,0,TRUE,FALSE,FALSE,1,1,2,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Realy good at mid,2023-04-07 17:51:04
PCH Champs,8866,75,red,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,3,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,Quick swerve drive. crushes cones so more placing time,2023-04-07 17:51:15
PCH Champs,4701,75,red,1,Bump,0,0,0,0,0,1,FALSE,FALSE,TRUE,1,0,2,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:51:05
PCH Champs,5900,75,blue,3,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,null,2023-04-07 17:51:04
PCH Champs,2415,75,blue,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,2,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 17:52:19
PCH Champs,6829,75,blue,0,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,1,0,3,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,null,2023-04-07 17:50:57
PCH Champs,8137,76,red,3,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Good at shuttling and defending,2023-04-07 17:57:52
PCH Champs,8080,76,red,2,Bump,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,,2023-04-07 17:55:05
PCH Champs,1414,76,red,1,Bump,0,0,0,1,0,0,TRUE,FALSE,TRUE,1,1,1,3,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Great work good performance accurate and managed to score more since they were in a team of 2 ,2023-04-07 17:58:48
PCH Champs,2815,76,blue,3,Bump,0,0,1,0,0,0,FALSE,FALSE,TRUE,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:57:34
PCH Champs,6341,76,blue,2,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,1,0,0,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,null,2023-04-07 17:58:00
PCH Champs,1102,76,blue,0,Lane,1,1,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,3,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 17:57:34
PCH Champs,7451,77,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,Struglled with aligning,2023-04-07 18:03:59
PCH Champs,8865,77,red,2,Bump,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Disabled for a moment and one other red robot was in process of beginning to go up charge station but was still balanced,2023-04-07 18:04:58
PCH Champs,3635,77,red,1,Center,0,1,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,0,4,1,TRUE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,null,2023-04-07 18:03:48
PCH Champs,342,77,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,4,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,null,2023-04-07 18:03:35
PCH Champs,3344,77,blue,2,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,null,2023-04-07 18:03:41
PCH Champs,1648,77,blue,0,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,4,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,null,2023-04-07 18:03:39